GATD3B,A0A0B4J2D5,8209,transcription factor and target gene,Yes,227
VHL,P40337,7428,transcription factor and target gene,Yes,421
XRCC5,P13010,7520,transcription factor and target gene,Yes,8143
ARNTL,O00327,406,transcription factor and target gene,Yes,5425
MED23,Q9ULK4,9439,transcription factor and target gene,Yes,717
NR1H3,Q13133,10062,transcription factor and target gene,Yes,5962
MYT1,Q01538,4661,transcription factor and target gene,Yes,175
ONECUT2,O95948,9480,transcription factor and target gene,Yes,8175
NKX2-1,P43699,7080,transcription factor and target gene,Yes,10203
NFKBIA,P25963,4792,transcription factor and target gene,Yes,1760
ZBTB17,Q13105,7709,transcription factor and target gene,Yes,10153
BDP1,A6H8Y1,55814,transcription factor and target gene,Yes,1502
LMO4,P61968,8543,transcription factor and target gene,Yes,536
REL,Q04864,5966,transcription factor and target gene,Yes,9427
ZBTB2,Q8N680,57621,transcription factor and target gene,Yes,7390
SIN3A,Q96ST3,25942,transcription factor and target gene,Yes,16230
ZEB2,O60315,9839,transcription factor and target gene,Yes,9172
POU2AF1,Q16633,5450,transcription factor and target gene,Yes,342
MTA1,Q13330,9112,transcription factor and target gene,Yes,5800
STAT4,Q14765,6775,transcription factor and target gene,Yes,5722
KMT2D,O14686,8085,transcription factor and target gene,Yes,1237
KMT2A,Q03164,4297,transcription factor and target gene,Yes,17624
HDAC9,Q9UKV0,9734,transcription factor and target gene,Yes,425
NR1H4,Q96RI1,9971,transcription factor and target gene,Yes,510
ZBTB14,O43829,7541,transcription factor and target gene,Yes,8786
HES1,Q14469,3280,transcription factor and target gene,Yes,3881
IRF7,Q92985,3665,transcription factor and target gene,Yes,374
MCM2,P49736,4171,transcription factor and target gene,Yes,546
ELK4,P28324,2005,transcription factor and target gene,Yes,6782
HTATIP2,Q9BUP3,10553,transcription factor and target gene,Yes,372
KAT5,Q92993,10524,transcription factor and target gene,Yes,1395
HR,O43593,55806,transcription factor and target gene,Yes,284
SRY,Q05066,6736,transcription factor and target gene,Yes,20
STAT5B,P51692,6777,transcription factor and target gene,Yes,15031
GABPA,Q06546,2551,transcription factor and target gene,Yes,16389
BTG2,P78543,7832,transcription factor and target gene,Yes,459
ZIC1,Q15915,7545,transcription factor and target gene,Yes,239
BCL3,P20749,602,transcription factor and target gene,Yes,13519
ZBTB16,Q05516,7704,transcription factor and target gene,Yes,3995
EPAS1,Q99814,2034,transcription factor and target gene,Yes,4942
HDAC4,P56524,9759,transcription factor and target gene,Yes,1115
EP300,Q09472,2033,transcription factor and target gene,Yes,18872
KHSRP,Q92945,8570,transcription factor and target gene,Yes,561
E2F6,O75461,1876,transcription factor and target gene,Yes,15519
GFI1,Q99684,2672,transcription factor and target gene,Yes,9564
IRF2,P14316,3660,transcription factor and target gene,Yes,11539
TRIB3,Q96RU7,57761,transcription factor and target gene,Yes,605
NRF1,Q16656,4899,transcription factor and target gene,Yes,14433
CDX2,Q99626,1045,transcription factor and target gene,Yes,11699
TBP,P20226,6908,transcription factor and target gene,Yes,16263
FOXQ1,Q9C009,94234,transcription factor and target gene,Yes,388
HDGF,P51858,3068,transcription factor and target gene,Yes,6157
HNF1B,P35680,6928,transcription factor and target gene,Yes,3316
GTF3A,Q92664,2971,transcription factor and target gene,Yes,482
ID3,Q02535,3399,transcription factor and target gene,Yes,9281
HOXB7,P09629,3217,transcription factor and target gene,Yes,303
CEBPD,P49716,1052,transcription factor and target gene,Yes,11831
TFCP2,Q12800,7024,transcription factor and target gene,Yes,541
AHR,P35869,196,transcription factor and target gene,Yes,13319
KAT2B,Q92831,8850,transcription factor and target gene,Yes,3797
MCM5,P33992,4174,transcription factor and target gene,Yes,481
MLLT3,P42568,4300,transcription factor and target gene,Yes,6631
PITX2,Q99697,5308,transcription factor and target gene,Yes,328
PLAG1,Q6DJT9,5324,transcription factor and target gene,Yes,5258
NFIB,O00712,4781,transcription factor and target gene,Yes,2472
FOXK2,Q01167,3607,transcription factor and target gene,Yes,8947
NELFB,Q8WX92,25920,transcription factor and target gene,Yes,516
TCF4,P15884,6925,transcription factor and target gene,Yes,12197
EGR3,Q06889,1960,transcription factor and target gene,Yes,14458
SNAI1,O95863,6615,transcription factor and target gene,Yes,740
HIVEP1,P15822,3096,transcription factor and target gene,Yes,687
RUNX1T1,Q06455,862,transcription factor and target gene,Yes,14032
FOXF2,Q12947,2295,transcription factor and target gene,Yes,169
ELF4,Q99607,2000,transcription factor and target gene,Yes,6088
LYL1,P12980,4066,transcription factor and target gene,Yes,9969
HOXD3,P31249,3232,transcription factor and target gene,Yes,267
BHLHE41,Q9C0J9,79365,transcription factor and target gene,Yes,391
FUS,P35637,2521,transcription factor and target gene,Yes,7275
NFE2L1,Q14494,4779,transcription factor and target gene,Yes,12114
E2F8,A0AVK6,79733,transcription factor and target gene,Yes,15158
NR1I3,Q14994,9970,transcription factor and target gene,Yes,172
TAF5,Q15542,6877,transcription factor and target gene,Yes,485
ZNF24,P17028,7572,transcription factor and target gene,Yes,6586
NR1H2,P55055,7376,transcription factor and target gene,Yes,6797
SNW1,Q13573,22938,transcription factor and target gene,Yes,362
JUNB,P17275,3726,transcription factor and target gene,Yes,11703
HIVEP2,P31629,3097,transcription factor and target gene,Yes,327
ASCL1,P50553,429,transcription factor and target gene,Yes,10203
FOXP1,Q9H334,27086,transcription factor and target gene,Yes,16162
CBX7,O95931,23492,transcription factor and target gene,Yes,1232
PDHX,O00330,8050,transcription factor and target gene,Yes,2355
HBP1,O60381,26959,transcription factor and target gene,Yes,9900
LMO3,Q8TAP4,55885,transcription factor and target gene,Yes,190
HOXA7,P31268,3204,transcription factor and target gene,Yes,370
DDIT3,P35638,1649,transcription factor and target gene,Yes,3290
HDAC11,Q96DB2,79885,transcription factor and target gene,Yes,487
NFIX,Q14938,4784,transcription factor and target gene,Yes,485
TCF3,P15923,6929,transcription factor and target gene,Yes,14355
REST,Q13127,5978,transcription factor and target gene,Yes,16668
ZNF143,P52747,7702,transcription factor and target gene,Yes,16955
KLF5,Q13887,688,transcription factor and target gene,Yes,14392
PURA,Q00577,5813,transcription factor and target gene,Yes,559
SP4,Q02446,6671,transcription factor and target gene,Yes,13116
APC,P25054,324,transcription factor and target gene,Yes,4104
GLI3,P10071,2737,transcription factor and target gene,Yes,1065
NF1,P21359,4763,transcription factor and target gene,Yes,521
ZNF148,Q9UQR1,7707,transcription factor and target gene,Yes,2847
HOXC13,P31276,3229,transcription factor and target gene,Yes,418
ARID3A,Q99856,1820,transcription factor and target gene,Yes,9719
ATM,Q13315,472,transcription factor and target gene,Yes,569
MZF1,P28698,7593,transcription factor and target gene,Yes,2057
TBX5,Q99593,6910,transcription factor and target gene,Yes,4522
RNF14,Q9UBS8,9604,transcription factor and target gene,Yes,475
NKX3-1,Q99801,4824,transcription factor and target gene,Yes,9207
HOPX,Q9BPY8,84525,transcription factor and target gene,Yes,185
ESRRB,O95718,2103,transcription factor and target gene,Yes,194
MRTFA,Q969V6,57591,transcription factor and target gene,Yes,584
PKNOX1,P55347,5316,transcription factor and target gene,Yes,10449
ZNF350,Q9GZX5,59348,transcription factor and target gene,Yes,1776
NR2F1,P10589,7025,transcription factor and target gene,Yes,14208
SMARCA4,P51532,6597,transcription factor and target gene,Yes,18487
TFDP3,Q5H9I0,51270,transcription factor and target gene,Yes,47
GATA6,Q92908,2627,transcription factor and target gene,Yes,13669
BRCA2,P51587,675,transcription factor and target gene,Yes,512
NCOA6,Q14686,23054,transcription factor and target gene,Yes,742
NR4A2,P43354,4929,transcription factor and target gene,Yes,535
ABL1,P00519,25,transcription factor and target gene,Yes,503
MED1,Q15648,5469,transcription factor and target gene,Yes,13931
NCOA2,Q15596,10499,transcription factor and target gene,Yes,4353
RBMX,P38159,27316,transcription factor and target gene,Yes,458
ZNF239,Q16600,8187,transcription factor and target gene,Yes,430
CTBP1,Q13363,1487,transcription factor and target gene,Yes,10461
RFX2,P48378,5990,transcription factor and target gene,Yes,3267
ELF2,Q15723,1998,transcription factor and target gene,Yes,1370
NUPR1,O60356,26471,transcription factor and target gene,Yes,301
TTF2,Q9UNY4,8458,transcription factor and target gene,Yes,514
PREB,Q9HCU5,10113,transcription factor and target gene,Yes,407
ENO1,P06733,2023,transcription factor and target gene,Yes,613
KLF16,Q9BXK1,83855,transcription factor and target gene,Yes,8215
RBL1,P28749,5933,transcription factor and target gene,Yes,630
EWSR1,Q01844,2130,transcription factor and target gene,Yes,1433
FOXC2,Q99958,2303,transcription factor and target gene,Yes,186
HOXB13,Q92826,10481,transcription factor and target gene,Yes,9799
ID4,P47928,3400,transcription factor and target gene,Yes,265
MLLT10,P55197,8028,transcription factor and target gene,Yes,492
NR2F6,P10588,2063,transcription factor and target gene,Yes,10177
ERCC2,P18074,2068,transcription factor and target gene,Yes,3525
GABPB2,Q8TAK5,126626,transcription factor and target gene,Yes,589
ZNF224,Q9NZL3,7767,transcription factor and target gene,Yes,1666
MYOG,P15173,4656,transcription factor and target gene,Yes,2018
SPDEF,O95238,25803,transcription factor and target gene,Yes,5279
AATF,Q9NY61,26574,transcription factor and target gene,Yes,503
MYBL1,P10243,4603,transcription factor and target gene,Yes,690
OTX2,P32243,5015,transcription factor and target gene,Yes,13875
DNMT3B,Q9UBC3,1789,transcription factor and target gene,Yes,9670
IRF3,Q14653,3661,transcription factor and target gene,Yes,4642
NCOA3,Q9Y6Q9,8202,transcription factor and target gene,Yes,7777
ZNF335,Q9H4Z2,63925,transcription factor and target gene,Yes,6823
XPC,Q01831,7508,transcription factor and target gene,Yes,537
MAL,P21145,4118,transcription factor and target gene,Yes,110
KLF12,Q9Y4X4,11278,transcription factor and target gene,Yes,5721
HOXD8,P13378,3234,transcription factor and target gene,Yes,314
THRB,P10828,7068,transcription factor and target gene,Yes,2770
NCOA4,Q13772,8031,transcription factor and target gene,Yes,1531
SF1,Q15637,7536,transcription factor and target gene,Yes,587
PAX1,P15863,5075,transcription factor and target gene,Yes,118
E2F7,Q96AV8,144455,transcription factor and target gene,Yes,7109
ZMYND11,Q15326,10771,transcription factor and target gene,Yes,1125
PBX1,P40424,5087,transcription factor and target gene,Yes,6576
RBL2,Q08999,5934,transcription factor and target gene,Yes,6472
CRX,O43186,1406,transcription factor and target gene,Yes,124
TBPL1,P62380,9519,transcription factor and target gene,Yes,763
AURKAIP1,Q9NWT8,54998,transcription factor and target gene,Yes,676
ZFHX3,Q15911,463,transcription factor and target gene,Yes,1872
IRF5,Q13568,3663,transcription factor and target gene,Yes,1042
TAF1,P21675,6872,transcription factor and target gene,Yes,15770
SP2,Q02086,6668,transcription factor and target gene,Yes,13714
FOSL2,P15408,2355,transcription factor and target gene,Yes,12283
MRPL36,Q9P0J6,64979,transcription factor and target gene,Yes,541
PAX9,P55771,5083,transcription factor and target gene,Yes,314
PPARGC1A,Q9UBK2,10891,transcription factor and target gene,Yes,409
FOXL2,P58012,668,transcription factor and target gene,Yes,211
SHOX,O15266,6473,transcription factor and target gene,Yes,100
RUNX2,Q13950,860,transcription factor and target gene,Yes,14176
IKBKB,O14920,3551,transcription factor and target gene,Yes,487
SSB,P05455,6741,transcription factor and target gene,Yes,481
NR0B2,Q15466,8431,transcription factor and target gene,Yes,351
POU3F2,P20265,5454,transcription factor and target gene,Yes,4757
HSF4,Q9ULV5,3299,transcription factor and target gene,Yes,415
PHF8,Q9UPP1,23133,transcription factor and target gene,Yes,14321
APBB1,O00213,322,transcription factor and target gene,Yes,377
SPIB,Q01892,6689,transcription factor and target gene,Yes,5230
HSF2,Q03933,3298,transcription factor and target gene,Yes,598
