Saccharomyces cerevisiae,YIP3,P53633,855683,target gene
Saccharomyces cerevisiae,SSA4,P22202,856840,target gene
Saccharomyces cerevisiae,FAB1,P34756,850574,target gene
Saccharomyces cerevisiae,VMA2,P16140,852424,target gene
Saccharomyces cerevisiae,GPX1,P36014,853842,target gene
Saccharomyces cerevisiae,CUP9,P41817,855926,transcription factor and target gene
Saccharomyces cerevisiae,MET10,P39692,850588,target gene
Saccharomyces cerevisiae,DDI1,P40087,856886,target gene
Saccharomyces cerevisiae,FLO8,P40068,-,transcription factor
Saccharomyces cerevisiae,ARA1,P38115,852446,target gene
Saccharomyces cerevisiae,SEC53,P07283,850499,target gene
Saccharomyces cerevisiae,PMA1,P05030,852876,target gene
Saccharomyces cerevisiae,NUP1,P20676,854265,target gene
Saccharomyces cerevisiae,DAL80,P26343,853904,transcription factor and target gene
Saccharomyces cerevisiae,KES1,P35844,855958,target gene
Saccharomyces cerevisiae,-,P47177,853614,target gene
Saccharomyces cerevisiae,RPT6,Q01939,852834,target gene
Saccharomyces cerevisiae,MSP1,P28737,852915,target gene
Saccharomyces cerevisiae,SCW10,Q04951,855352,target gene
Saccharomyces cerevisiae,RAI1,P53063,852646,target gene
Saccharomyces cerevisiae,COX1,P00401,854598,target gene
Saccharomyces cerevisiae,LSP1,Q12230,856103,target gene
Saccharomyces cerevisiae,VPS34,P22543,850941,target gene
Saccharomyces cerevisiae,MNL1,P38888,856611,target gene
Saccharomyces cerevisiae,YEF3,P16521,850951,target gene
Saccharomyces cerevisiae,TRX2,P22803,853123,target gene
Saccharomyces cerevisiae,SES1,P07284,851587,target gene
Saccharomyces cerevisiae,TY1A-A,P0CX57,851269;856258,target gene
Saccharomyces cerevisiae,MSA2,P36157,853952,transcription factor
Saccharomyces cerevisiae,ASP3-1,P0CZ17,850850;850852;850855;850857,target gene
Saccharomyces cerevisiae,-,P36086,853792,target gene
Saccharomyces cerevisiae,FAA1,P30624,854495,target gene
Saccharomyces cerevisiae,RPS14A,P06367,850397,target gene
Saccharomyces cerevisiae,MND1,P53102,852692,target gene
Saccharomyces cerevisiae,GRE2,Q12068,854014,target gene
Saccharomyces cerevisiae,RSF1,Q05043,855045,target gene
Saccharomyces cerevisiae,RPS17B,P14127,852058,target gene
Saccharomyces cerevisiae,DCS2,Q12123,854344,target gene
Saccharomyces cerevisiae,INO4,P13902,854042,transcription factor and target gene
Saccharomyces cerevisiae,PCL5,P38794,856468,target gene
Saccharomyces cerevisiae,DIC1,Q06143,851063,target gene
Saccharomyces cerevisiae,-,P53235,852945,target gene
Saccharomyces cerevisiae,SIS1,P25294,855725,target gene
Saccharomyces cerevisiae,TIR1,P10863,856729,target gene
Saccharomyces cerevisiae,ZRT3,P34240,853679,target gene
Saccharomyces cerevisiae,THI73,Q07904,850690,target gene
Saccharomyces cerevisiae,CTF8,P38877,856598,target gene
Saccharomyces cerevisiae,-,P25352,-,target gene
Saccharomyces cerevisiae,NRG2,P38082,852358,transcription factor and target gene
Saccharomyces cerevisiae,HEM13,P11353,851614,target gene
Saccharomyces cerevisiae,ACF2,Q12168,850836,target gene
Saccharomyces cerevisiae,GIS1,Q03833,851670,transcription factor
Saccharomyces cerevisiae,EST2,Q06163,851028,target gene
Saccharomyces cerevisiae,HOT1,Q03213,855208,transcription factor
Saccharomyces cerevisiae,CBP3,P21560,855886,target gene
Saccharomyces cerevisiae,IZH4,Q99393,854052,target gene
Saccharomyces cerevisiae,ILV6,P25605,850348,target gene
Saccharomyces cerevisiae,RPL31B,P0C2H9,851122,target gene
Saccharomyces cerevisiae,CRD1,Q07560,851413,target gene
Saccharomyces cerevisiae,RGD1,P38339,852563,target gene
Saccharomyces cerevisiae,PHO88,P38264,852403,target gene
Saccharomyces cerevisiae,POB3,Q04636,854933,target gene
Saccharomyces cerevisiae,APC9,Q12107,850792,target gene
Saccharomyces cerevisiae,KNH1,P50112,851511,target gene
Saccharomyces cerevisiae,WTM1,Q12363,854405,target gene
Saccharomyces cerevisiae,PHO4,P07270,850594,transcription factor and target gene
Saccharomyces cerevisiae,ECM29,P38737,856355,target gene
Saccharomyces cerevisiae,ATR1,P13090,854924,target gene
Saccharomyces cerevisiae,-,Q12253,850735,target gene
Saccharomyces cerevisiae,BIO5,P53744,855793,target gene
Saccharomyces cerevisiae,COG3,P40094,856901,target gene
Saccharomyces cerevisiae,TY1A-GR3,P0CX67,851913;853069;855071;856907,target gene
Saccharomyces cerevisiae,-,P40076,856858,target gene
Saccharomyces cerevisiae,DER1,P38307,852500,target gene
Saccharomyces cerevisiae,HXK2,P04807,852639,target gene
Saccharomyces cerevisiae,PTK2,P47116,853522,target gene
Saccharomyces cerevisiae,ARO4,P32449,852551,target gene
Saccharomyces cerevisiae,MRS4,P23500,853926,target gene
Saccharomyces cerevisiae,CDC9,P04819,851391,target gene
Saccharomyces cerevisiae,DAP2,P18962,856423,target gene
Saccharomyces cerevisiae,SPG3,Q04398,852115,target gene
Saccharomyces cerevisiae,-,Q12121,851315,target gene
Saccharomyces cerevisiae,-,P36153,-,target gene
Saccharomyces cerevisiae,MSH1,P25846,856520,target gene
Saccharomyces cerevisiae,COF1,Q03048,850676,target gene
Saccharomyces cerevisiae,-,Q03879,-,target gene
Saccharomyces cerevisiae,TES1,P41903,853477,target gene
Saccharomyces cerevisiae,POF1,P25576,850310,target gene
Saccharomyces cerevisiae,TEC1,P18412,852377,transcription factor and target gene
Saccharomyces cerevisiae,RPS13,P05756,851636,target gene
Saccharomyces cerevisiae,THR1,P17423,856420,target gene
Saccharomyces cerevisiae,ATG14,P38270,852425,target gene
Saccharomyces cerevisiae,ITR1,P30605,852108,target gene
Saccharomyces cerevisiae,-,Q8TGN3,13393612,target gene
Saccharomyces cerevisiae,SAG1,P20840,853460,target gene
Saccharomyces cerevisiae,FET4,P40988,855369,target gene
Saccharomyces cerevisiae,EEB1,Q02891,856010,target gene
Saccharomyces cerevisiae,GSY2,P27472,850962,target gene
Saccharomyces cerevisiae,SUR1,P33300,856050,target gene
Saccharomyces cerevisiae,YET1,P35723,853800,target gene
Saccharomyces cerevisiae,NUC1,P08466,853222,target gene
Saccharomyces cerevisiae,DAL3,P32459,854850,target gene
Saccharomyces cerevisiae,NOP6,Q07623,851313,target gene
Saccharomyces cerevisiae,OAF3,P36023,853938,transcription factor
Saccharomyces cerevisiae,DYN2,Q02647,852034,target gene
Saccharomyces cerevisiae,MEP3,P53390,856260,target gene
Saccharomyces cerevisiae,PAD1,P33751,852150,target gene
Saccharomyces cerevisiae,SED1,Q01589,851649,target gene
Saccharomyces cerevisiae,DED1,P06634,854379,target gene
Saccharomyces cerevisiae,DUN1,P39009,851457,target gene
Saccharomyces cerevisiae,NDT80,P38830,856524,transcription factor and target gene
Saccharomyces cerevisiae,COS1,P53822,855380,target gene
Saccharomyces cerevisiae,UBX6,P47049,853399,target gene
Saccharomyces cerevisiae,TIM9,O74700,856693,target gene
Saccharomyces cerevisiae,RIO1,Q12196,854286,target gene
Saccharomyces cerevisiae,ATG1,P53104,852695,target gene
Saccharomyces cerevisiae,ECM9,Q02202,853873,target gene
Saccharomyces cerevisiae,SPO20,Q04359,855031,target gene
Saccharomyces cerevisiae,RRP6,Q12149,854162,target gene
Saccharomyces cerevisiae,ADH1,P00330,854068,target gene
Saccharomyces cerevisiae,-,Q08157,854141,target gene
Saccharomyces cerevisiae,URA4,P20051,851139,target gene
Saccharomyces cerevisiae,NVJ1,P38881,856602,target gene
Saccharomyces cerevisiae,MRE11,P32829,855264,target gene
Saccharomyces cerevisiae,RPP2B,P02400,851990,target gene
Saccharomyces cerevisiae,SLA1,P32790,852276,target gene
Saccharomyces cerevisiae,SFG1,Q12507,854493,target gene
Saccharomyces cerevisiae,-,P40101,856935,target gene
Saccharomyces cerevisiae,-,A0A023PZE8,-,target gene
Saccharomyces cerevisiae,PGM2,P37012,855131,target gene
Saccharomyces cerevisiae,PDR8,Q06149,850971,transcription factor and target gene
Saccharomyces cerevisiae,-,P40896,853217,target gene
Saccharomyces cerevisiae,SIP18,P50263,855213,target gene
Saccharomyces cerevisiae,PRE2,P30656,856218,target gene
Saccharomyces cerevisiae,ABF2,Q02486,855094,target gene
Saccharomyces cerevisiae,SKT5,P34226,852218,target gene
Saccharomyces cerevisiae,-,P38841,856540,target gene
Saccharomyces cerevisiae,SAM3,Q08986,855854,target gene
Saccharomyces cerevisiae,ATG9,Q12142,851406,target gene
Saccharomyces cerevisiae,SDS24,P38314,852515,target gene
Saccharomyces cerevisiae,DOA4,P32571,851641,target gene
Saccharomyces cerevisiae,-,P53956,855681,target gene
Saccharomyces cerevisiae,IRA1,P18963,852437,target gene
Saccharomyces cerevisiae,ODC2,Q99297,854397,target gene
Saccharomyces cerevisiae,RNR4,P49723,853091,target gene
Saccharomyces cerevisiae,-,Q12079,856138,target gene
Saccharomyces cerevisiae,URA10,P30402,855313,target gene
Saccharomyces cerevisiae,RDR1,Q08904,854562,transcription factor
Saccharomyces cerevisiae,ARO1,P08566,851705,target gene
Saccharomyces cerevisiae,-,P47152,853579,target gene
Saccharomyces cerevisiae,FLO10,P36170,853977,target gene
Saccharomyces cerevisiae,-,P53151,-,target gene
Saccharomyces cerevisiae,EKI1,Q03764,851725,target gene
Saccharomyces cerevisiae,PRM2,P40534,854774,target gene
Saccharomyces cerevisiae,VPS15,P22219,852394,target gene
Saccharomyces cerevisiae,SRP68,P38687,855833,target gene
Saccharomyces cerevisiae,FIG1,P38224,852328,target gene
Saccharomyces cerevisiae,PIK1,P39104,855454,target gene
Saccharomyces cerevisiae,PHO11,P35842,851299,target gene
Saccharomyces cerevisiae,ADE16,P54113,850715,target gene
Saccharomyces cerevisiae,NUP133,P36161,853957,target gene
Saccharomyces cerevisiae,SUL1,P38359,852597,target gene
Saccharomyces cerevisiae,MPC2,P38857,856567,target gene
Saccharomyces cerevisiae,ECM1,P39715,851240,target gene
Saccharomyces cerevisiae,NAG1,Q8TGN9,8656591,target gene
Saccharomyces cerevisiae,GLO1,P50107,855009,target gene
Saccharomyces cerevisiae,NEM1,P38757,856393,target gene
Saccharomyces cerevisiae,DFM1,Q12743,852020,target gene
Saccharomyces cerevisiae,MET13,P53128,852752,target gene
Saccharomyces cerevisiae,CCW14,O13547,851107,target gene
Saccharomyces cerevisiae,RPL11B,Q3E757,852976,target gene
Saccharomyces cerevisiae,TMA17,Q12513,851448,target gene
Saccharomyces cerevisiae,KGD2,P19262,851726,target gene
Saccharomyces cerevisiae,FRE1,P32791,850911,target gene
Saccharomyces cerevisiae,DET1,Q99288,851621,target gene
Saccharomyces cerevisiae,SFB2,P53953,855678,target gene
Saccharomyces cerevisiae,RTA1,P53047,853127,target gene
Saccharomyces cerevisiae,OSH2,Q12451,851543,target gene
Saccharomyces cerevisiae,UTP9,P38882,856603,target gene
Saccharomyces cerevisiae,THO2,P53552,855583,target gene
Saccharomyces cerevisiae,LEU3,P08638,851172,transcription factor
Saccharomyces cerevisiae,NGG1,P32494,851756,target gene
Saccharomyces cerevisiae,CWP1,P28319,853766,target gene
Saccharomyces cerevisiae,DSE3,Q08729,854437,target gene
Saccharomyces cerevisiae,GCD10,P41814,855663,target gene
Saccharomyces cerevisiae,SOM1,Q05676,856650,target gene
Saccharomyces cerevisiae,ESA1,Q08649,854418,target gene
Saccharomyces cerevisiae,KIP1,P28742,852216,target gene
Saccharomyces cerevisiae,ADE2,P21264,854295,target gene
Saccharomyces cerevisiae,NMD3,P38861,856575,target gene
Saccharomyces cerevisiae,ADH2,P00331,855349,target gene
Saccharomyces cerevisiae,CBR1,P38626,854768,target gene
Saccharomyces cerevisiae,HTB1,P02293,851810,target gene
Saccharomyces cerevisiae,GAT2,P40209,855167,target gene
Saccharomyces cerevisiae,NCE102,Q12207,856272,target gene
Saccharomyces cerevisiae,NOP12,Q08208,854116,target gene
Saccharomyces cerevisiae,VTC3,Q02725,856088,target gene
Saccharomyces cerevisiae,SYM1,Q06563,850953,target gene
Saccharomyces cerevisiae,GLC7,P32598,856870,target gene
Saccharomyces cerevisiae,FKS3,Q04952,855353,target gene
Saccharomyces cerevisiae,ARP5,P53946,855665,target gene
Saccharomyces cerevisiae,-,Q03205,851612,target gene
Saccharomyces cerevisiae,TOS4,Q06266,850880,target gene
Saccharomyces cerevisiae,BCD1,P38772,856436,target gene
Saccharomyces cerevisiae,CSM4,Q08955,855901,target gene
Saccharomyces cerevisiae,SPC42,P36094,853824,target gene
Saccharomyces cerevisiae,ERG20,P08524,853272,target gene
Saccharomyces cerevisiae,ERG26,P53199,852883,target gene
Saccharomyces cerevisiae,HFI1,Q12060,855821,transcription factor
Saccharomyces cerevisiae,HIS7,P33734,852550,target gene
Saccharomyces cerevisiae,DIP5,P53388,855863,target gene
Saccharomyces cerevisiae,DAN1,P47178,853615,target gene
Saccharomyces cerevisiae,SYG1,P40528,854764,target gene
Saccharomyces cerevisiae,ZIP2,P53061,852643,target gene
Saccharomyces cerevisiae,YRF1-8,P0CX22,851189;852158;854577,target gene
Saccharomyces cerevisiae,SNC2,P33328,854505,target gene
Saccharomyces cerevisiae,VAS1,P07806,852986,target gene
Saccharomyces cerevisiae,-,P39564,851296,target gene
Saccharomyces cerevisiae,RPS2,P25443,852754,target gene
Saccharomyces cerevisiae,FRS2,P15625,850522,target gene
Saccharomyces cerevisiae,PRE1,P22141,856731,target gene
Saccharomyces cerevisiae,ECM4,P36156,853951,target gene
Saccharomyces cerevisiae,MET30,P39014,854765,target gene
Saccharomyces cerevisiae,TY1B-JR1,P47098,853484,target gene
Saccharomyces cerevisiae,PDR5,P33302,854324,target gene
Saccharomyces cerevisiae,SPO21,Q12411,854062,target gene
Saccharomyces cerevisiae,IME1,P21190,853556,transcription factor and target gene
Saccharomyces cerevisiae,GUA1,P38625,855257,target gene
Saccharomyces cerevisiae,SSE1,P32589,855998,target gene
Saccharomyces cerevisiae,-,P38752,-,target gene
Saccharomyces cerevisiae,SPL2,P38839,856538,target gene
Saccharomyces cerevisiae,ACC1,Q00955,855750,target gene
Saccharomyces cerevisiae,ARO80,Q04052,852031,transcription factor and target gene
Saccharomyces cerevisiae,SEC62,P21825,856011,target gene
Saccharomyces cerevisiae,IRC15,Q02733,856090,target gene
Saccharomyces cerevisiae,-,P40560,854816,target gene
Saccharomyces cerevisiae,SHM2,P37291,850747,target gene
Saccharomyces cerevisiae,-,P43625,850618,target gene
Saccharomyces cerevisiae,LSM8,P47093,853479,target gene
Saccharomyces cerevisiae,OCH1,P31755,852845,target gene
Saccharomyces cerevisiae,-,P40169,855527,target gene
Saccharomyces cerevisiae,UGA1,P17649,852902,target gene
Saccharomyces cerevisiae,MF(ALPHA)1,P01149,855914,target gene
Saccharomyces cerevisiae,SWA2,Q06677,851918,target gene
Saccharomyces cerevisiae,TPS2,P31688,851646,target gene
Saccharomyces cerevisiae,CYB2,P00175,854950,target gene
Saccharomyces cerevisiae,-,P42936,853115,target gene
Saccharomyces cerevisiae,CDC7,P06243,851545,target gene
Saccharomyces cerevisiae,KAR3,P17119,856263,target gene
Saccharomyces cerevisiae,RPS28A,Q3E7X9,854338,target gene
Saccharomyces cerevisiae,PDB1,P32473,852522,target gene
Saccharomyces cerevisiae,-,P0CF18,855109,target gene
Saccharomyces cerevisiae,SVL3,Q03088,856075,target gene
Saccharomyces cerevisiae,-,P43597,850570,target gene
Saccharomyces cerevisiae,RPN9,Q04062,852037,target gene
Saccharomyces cerevisiae,GEP3,Q08622,854380,target gene
Saccharomyces cerevisiae,WHI5,Q12416,854249,target gene
Saccharomyces cerevisiae,FPS1,P23900,850683,target gene
Saccharomyces cerevisiae,-,P0C272,854147,target gene
Saccharomyces cerevisiae,GAL80,P04387,854954,transcription factor and target gene
Saccharomyces cerevisiae,VMA6,P32366,851168,target gene
Saccharomyces cerevisiae,GEA2,P39993,856691,target gene
Saccharomyces cerevisiae,AIM17,P23180,856365,target gene
Saccharomyces cerevisiae,PHR1,P05066,854568,target gene
Saccharomyces cerevisiae,IMD1,P39567,-,target gene
Saccharomyces cerevisiae,-,P38775,856441,target gene
Saccharomyces cerevisiae,MTH1,P35198,851870,transcription factor and target gene
Saccharomyces cerevisiae,HPF1,Q05164,854010,target gene
Saccharomyces cerevisiae,CHO2,P05374,853061,target gene
Saccharomyces cerevisiae,-,Q05899,851004,target gene
Saccharomyces cerevisiae,RTN1,Q04947,851819,target gene
Saccharomyces cerevisiae,APL2,P36000,853723,target gene
Saccharomyces cerevisiae,HOP1,P20050,854738,target gene
Saccharomyces cerevisiae,FKH1,P40466,854675,transcription factor and target gene
Saccharomyces cerevisiae,YSR3,P23501,853927,target gene
Saccharomyces cerevisiae,FET3,P38993,855080,target gene
Saccharomyces cerevisiae,CIT3,P43635,856107,target gene
Saccharomyces cerevisiae,-,Q12239,854043,target gene
Saccharomyces cerevisiae,CPA2,P03965,853573,target gene
Saccharomyces cerevisiae,HUA2,Q12134,854458,target gene
Saccharomyces cerevisiae,UPC2,Q12151,851799,transcription factor and target gene
Saccharomyces cerevisiae,SDT1,P53078,852648,target gene
Saccharomyces cerevisiae,TUB2,P02557,850506,target gene
Saccharomyces cerevisiae,YET3,Q07451,851487,target gene
Saccharomyces cerevisiae,SSN3,P39073,856065,target gene
Saccharomyces cerevisiae,USA1,Q03714,854979,target gene
Saccharomyces cerevisiae,HXT1,P32465,856494,target gene
Saccharomyces cerevisiae,MAE1,P36013,853839,target gene
Saccharomyces cerevisiae,BNA1,P47096,853482,target gene
Saccharomyces cerevisiae,CDC5,P32562,855013,target gene
Saccharomyces cerevisiae,CNA1,P23287,851153,target gene
Saccharomyces cerevisiae,RPS18B,P0CX56,852061;854982,target gene
Saccharomyces cerevisiae,AQY2,P0CD90,850674,target gene
Saccharomyces cerevisiae,RGI1,P40043,856797,target gene
Saccharomyces cerevisiae,RAS2,P01120,855625,target gene
Saccharomyces cerevisiae,ILV3,P39522,853473,target gene
Saccharomyces cerevisiae,CDC20,P26309,852762,target gene
Saccharomyces cerevisiae,ENB1,Q08299,854007,target gene
Saccharomyces cerevisiae,FRE8,Q12209,850736,target gene
Saccharomyces cerevisiae,AFG3,P39925,856737,target gene
Saccharomyces cerevisiae,RHO4,Q00246,853929,target gene
Saccharomyces cerevisiae,GAP1,P19145,853912,target gene
Saccharomyces cerevisiae,CYT1,P07143,854231,target gene
Saccharomyces cerevisiae,-,Q05881,850993,target gene
Saccharomyces cerevisiae,MPH1,P40562,854818,target gene
Saccharomyces cerevisiae,-,P0C5L6,13393611,target gene
Saccharomyces cerevisiae,KCS1,Q12494,851580,target gene
Saccharomyces cerevisiae,HHF1; HHF2,P02309,852294;855701,target gene
Saccharomyces cerevisiae,ACB1,P31787,852925,target gene
Saccharomyces cerevisiae,HXT12,P40441,-,target gene
Saccharomyces cerevisiae,ERG2,P32352,855242,target gene
Saccharomyces cerevisiae,BRE5,P53741,855787,target gene
Saccharomyces cerevisiae,RPA135,P22138,856119,target gene
Saccharomyces cerevisiae,ICS3,P47034,853368,target gene
Saccharomyces cerevisiae,CAD1,P24813,852033,transcription factor
Saccharomyces cerevisiae,REC102,Q02721,851040,target gene
Saccharomyces cerevisiae,ILS1,P09436,852202,target gene
Saccharomyces cerevisiae,MPE1,P35728,853806,target gene
Saccharomyces cerevisiae,AI4,P03878,854596,target gene
Saccharomyces cerevisiae,SPR28,Q04921,851804,target gene
Saccharomyces cerevisiae,SPS19,P32573,855518,target gene
Saccharomyces cerevisiae,MSS4,P38994,851789,target gene
Saccharomyces cerevisiae,SDH1,Q00711,853709,target gene
Saccharomyces cerevisiae,HAL1,Q01766,856113,target gene
Saccharomyces cerevisiae,VIP1,Q06685,851126,target gene
Saccharomyces cerevisiae,PTP3,P40048,856807,target gene
Saccharomyces cerevisiae,NIS1,P53939,855646,target gene
Saccharomyces cerevisiae,ILV1,P00927,856819,target gene
Saccharomyces cerevisiae,HMS1,Q12398,854197,transcription factor and target gene
Saccharomyces cerevisiae,FMO1,P38866,856581,target gene
Saccharomyces cerevisiae,-,O13511,851232,target gene
Saccharomyces cerevisiae,PDR18,P53756,855807,target gene
Saccharomyces cerevisiae,MET22,P32179,854090,target gene
Saccharomyces cerevisiae,PLB3,Q08108,854151,target gene
Saccharomyces cerevisiae,YAT1,P80235,851285,target gene
Saccharomyces cerevisiae,SIR3,P06701,851163,target gene
Saccharomyces cerevisiae,NRP1,P32770,851387,target gene
Saccharomyces cerevisiae,SAE3,P89114,856479,target gene
Saccharomyces cerevisiae,PFK2,P16862,855245,target gene
Saccharomyces cerevisiae,PHO92,Q06390,851980,target gene
Saccharomyces cerevisiae,-,P53133,852761,target gene
Saccharomyces cerevisiae,CIN5,P40917,854193,transcription factor and target gene
Saccharomyces cerevisiae,CAM1,P29547,856059,target gene
Saccharomyces cerevisiae,APM2,P38700,856367,target gene
Saccharomyces cerevisiae,-,P53326,853182,target gene
Saccharomyces cerevisiae,STP4,Q07351,851512,target gene
Saccharomyces cerevisiae,UTP10,P42945,853335,target gene
Saccharomyces cerevisiae,BNA3,P47039,853386,target gene
Saccharomyces cerevisiae,CRF1,Q04930,851809,target gene
Saccharomyces cerevisiae,FAS2,P19097,855845,target gene
Saccharomyces cerevisiae,SRP72,P38688,855891,target gene
Saccharomyces cerevisiae,THO1,P40040,856792,target gene
Saccharomyces cerevisiae,YHB1,P39676,853149,target gene
Saccharomyces cerevisiae,IRE1,P32361,856478,target gene
Saccharomyces cerevisiae,NRK1,P53915,855594,target gene
Saccharomyces cerevisiae,GPD1,Q00055,851539,target gene
Saccharomyces cerevisiae,HO,P09932,851371,target gene
Saccharomyces cerevisiae,SER33,P40510,854736,target gene
Saccharomyces cerevisiae,-,P40159,855513,target gene
Saccharomyces cerevisiae,SRP1,Q02821,855532,target gene
Saccharomyces cerevisiae,DDP1,Q99321,854334,target gene
Saccharomyces cerevisiae,UBC13,P52490,851666,target gene
Saccharomyces cerevisiae,INO80,P53115,852728,target gene
Saccharomyces cerevisiae,HXT6,P39003,851944,target gene
Saccharomyces cerevisiae,GND1,P38720,856589,target gene
Saccharomyces cerevisiae,COX5A,P00424,855675,target gene
Saccharomyces cerevisiae,GPM2,Q12008,851541,target gene
Saccharomyces cerevisiae,HAP3,P13434,852260,transcription factor
Saccharomyces cerevisiae,TPS1,Q00764,852423,target gene
Saccharomyces cerevisiae,OPT2,Q06593,856324,target gene
Saccharomyces cerevisiae,LAM4,P38800,856480,target gene
Saccharomyces cerevisiae,GUS1,P46655,852606,target gene
Saccharomyces cerevisiae,-,P0C271,1466513,target gene
Saccharomyces cerevisiae,NOP2,P40991,855664,target gene
Saccharomyces cerevisiae,VMR1,P38735,856350,target gene
Saccharomyces cerevisiae,MSN2,P33748,855053,transcription factor and target gene
Saccharomyces cerevisiae,PCT1,P13259,853116,target gene
Saccharomyces cerevisiae,RPL2A,P0CX45,850590;854794,target gene
Saccharomyces cerevisiae,GWT1,P47026,853354,target gene
Saccharomyces cerevisiae,TOM70,P07213,855602,target gene
Saccharomyces cerevisiae,FAA4,P47912,855288,target gene
Saccharomyces cerevisiae,SPS2,P08459,852134,target gene
Saccharomyces cerevisiae,-,P25350,-,target gene
Saccharomyces cerevisiae,MET17,P06106,851010,target gene
Saccharomyces cerevisiae,COS5,P47187,853626,target gene
Saccharomyces cerevisiae,NAB2,P32505,852755,target gene
Saccharomyces cerevisiae,ENA1,P13587,851610,target gene
Saccharomyces cerevisiae,SKS1,Q12505,856081,target gene
Saccharomyces cerevisiae,FRE4,P53746,855797,target gene
Saccharomyces cerevisiae,-,Q8TGU1,1466453,target gene
Saccharomyces cerevisiae,ARN1,P38731,856345,target gene
Saccharomyces cerevisiae,ADH5,P38113,852442,target gene
