Dck,P43346,13178,target gene
Bub3,Q9WVA3,12237,transcription factor
Nup210,Q9QY81,54563,target gene
C1qbp,O35658,-,target gene
Casp6,O08738,12368,target gene
Mmp15,O54732,17388,target gene
Hnrnpab,Q99020,15384,target gene
Sirt1,Q923E4,93759,transcription factor and target gene
Pigr,O70570,18703,target gene
Lct,F8VPT3,226413,target gene
Stat3,P42227,20848,transcription factor and target gene
Cdon,Q32MD9,57810,target gene
Zfp819,E9Q5X9,74400,target gene
Max,P28574,17187,transcription factor
Cul2,Q9D4H8,71745,target gene
Zfp384,D3Z517,-,transcription factor
Lrp1,Q91ZX7,16971,target gene
Ncan,P55066,13004,target gene
Itgam,E9Q604,16409,target gene
Avp,P35455,11998,target gene
Foxa1,P35582,15375,transcription factor and target gene
Pcp4,P63054,18546,target gene
Sgcg,P82348,24053,target gene
Best1,O88870,24115,target gene
Hcfc1,Q61191,15161,transcription factor
Npas2,P97460,18143,transcription factor and target gene
Spp1,P10923,20750,target gene
Met,P16056,-,target gene
Spink1,P09036,20730,target gene
Pnp,P23492,18950,target gene
Rax,O35602,19434,transcription factor and target gene
Lmo7,F6TFN2,-,transcription factor
Unc5b,Q8K1S3,107449,target gene
Rfx3,P48381,19726,transcription factor
Slc4a9,E9PUP3,240215,target gene
Cldn7,Q9Z261,53624,target gene
Dnmt3l,Q9CWR8,54427,target gene
Hcls1,P49710,15163,transcription factor
Plaat5,Q9CPX5,66727,target gene
Ppp1r1b,Q60829,19049,target gene
Pgr,Q00175,18667,transcription factor and target gene
Ctnnb1,Q02248,12387,transcription factor and target gene
Irf8,P23611,15900,transcription factor and target gene
Xrcc6,P23475,14375,transcription factor
Macc1,E9PXX8,238455,target gene
Bcl9,Q9D219,77578,target gene
Grm2,Q14BI2,108068,target gene
Edil3,O35474,13612,target gene
Mmp14,P53690,17387,target gene
Cdh11,P55288,12552,target gene
Kctd13,Q8BGV7,233877,target gene
Fcgr3,E9PUV2,14131,target gene
Fgf2,P15655,14173,target gene
Mkx,Q8BIA3,210719,transcription factor
Bcl9l,Q67FY2,80288,target gene
Birc3,O08863,11796,target gene
H2-Ob,Q496U1,-,target gene
Nfkb1,P25799,18033,transcription factor and target gene
Zfp263,Q8K439,-,transcription factor
Fev,Q8QZW2,260298,target gene
Cyp4a12a,Q91WL5,277753,target gene
H2-Aa,P01910,-,target gene
Wwp2,Q9DBH0,66894,target gene
Mmp19,Q9JHI0,58223,target gene
Cyp1a1,P00184,13076,target gene
Grik2,P39087,14806,target gene
Htr2c,P34968,15560,target gene
Srd5a2,Q99N99,94224,target gene
Csf3,P09920,12985,target gene
Angpt2,O35608,11601,target gene
Parg,O88622,-,target gene
Srxn1,Q9D975,76650,target gene
Gpr143,P70259,18241,target gene
Mmp9,P41245,17395,transcription factor and target gene
Aif1,O70200,11629,target gene
Sox8,Q04886,20681,transcription factor and target gene
Entpd1,P55772,12495,target gene
Igf1,P05017,16000,target gene
Sp9,Q64HY3,381373,transcription factor
Mef2d,Q63943,17261,transcription factor
Irf4,Q64287,16364,transcription factor and target gene
Fbp1,Q9QXD6,14121,target gene
Ccl11,P48298,20292,target gene
Ncoa4,A0A2I3BRC7,-,transcription factor
Pwp1,Q99LL5,103136,transcription factor
Nfyc,P70353,18046,transcription factor
Spen,Q62504,56381,transcription factor
Ngfr,Q8CFT3,18053,target gene
Klf12,O35738,16597,transcription factor
Sftpa1,P35242,-,target gene
Apoc3,P33622,11814,target gene
Dctn2,Q99KJ8,69654,target gene
Il4,P07750,16189,transcription factor and target gene
Ezh2,Q61188,14056,transcription factor and target gene
Tyms,P07607,22171,target gene
Dffb,O54788,13368,target gene
Zbtb16,Q3UQ17,235320,transcription factor and target gene
Slc1a2,P43006,20511,target gene
Slc3a2,P10852,17254,target gene
Tcirg1,Q9JL11,-,target gene
Il27,Q8K3I6,246779,target gene
Rhob,P62746,11852,target gene
Foxo3,Q9WVH4,56484,transcription factor and target gene
Nfatc1,B5B2N7,18018,target gene
Mapk14,P47811,26416,transcription factor and target gene
Dmd,P11531,13405,target gene
Cish,Q62225,12700,target gene
Neurod1,Q60867,18012,transcription factor and target gene
Zbtb38,Q8BW71,-,transcription factor
H2-Ob,Q3T9T7,-,target gene
Chmp7,Q8R1T1,105513,target gene
Taf9,Q8VI33,108143,transcription factor
Rest,Q8VIG1,19712,transcription factor and target gene
Cyp1a2,P00186,13077,target gene
Ggps1,Q9WTN0,14593,target gene
Cry1,P97784,12952,transcription factor and target gene
Gabpb1,Q00420,14391,transcription factor
Bmp6,P20722,12161,transcription factor
Apoa2,P09813,11807,target gene
Zbtb38,Q8BW24,-,transcription factor
Apoa4,P06728,11808,target gene
Etv3,Q8R4Z4,27049,target gene
Tubb4b,P68372,227613,target gene
Gas1,Q01721,14451,target gene
Klf1,P46099,-,transcription factor
Mt3,P28184,17751,target gene
Mme,Q61391,17380,target gene
Pah,P16331,18478,target gene
Fn1,P11276,14268,target gene
Pdk4,O70571,27273,target gene
Dach2,Q925Q8,93837,transcription factor
Gas2,P11862,14453,target gene
Foxc1,Q61572,17300,transcription factor and target gene
Mdk,P12025,17242,target gene
Ciita,P79621,12265,transcription factor and target gene
Pten,O08586,19211,target gene
Duox2,Q8BV64,-,target gene
Srr,Q9QZX7,27364,target gene
Cxcr5,Q04683,12145,target gene
Hbb-y,P02104,15135,target gene
Slc9a1,Q61165,20544,target gene
Cyp2a5,Q91X75,13087,target gene
Grin2d,Q03391,14814,target gene
Mecr,Q9DCS3,26922,target gene
Glul,P15105,14645,target gene
Ucp2,P70406,22228,target gene
Ces2c,Q91WG0,234671,target gene
Mapk8ip1,Q9WVI9,19099,target gene
Myct1,Q8R411,68632,target gene
Cd36,Q08857,12491,target gene
Cks1b,P61025,54124,target gene
Ebi3,O35228,50498,target gene
Gja1,P23242,14609,target gene
Rara,P11416,19401,transcription factor and target gene
Fbn2,Q61555,14119,target gene
Aldh3a1,P47739,11670,target gene
Ptpro,E9Q612,19277,target gene
Aifm2,Q8BUE4,71361,target gene
Pou2f3,P31362,-,transcription factor
Wwp1,Q8BZZ3,107568,transcription factor
Rel,A4QPD3,19696,target gene
Chd4,Q6PDQ2,107932,transcription factor
Rrm2,P11157,20135,target gene
Ripply3,Q924S9,170765,target gene
Pkhd1,E9PZ36,241035,target gene
Klf3,Q60980,16599,transcription factor and target gene
Rtl1,Q7M732,353326,target gene
Prkaca,P05132,18747,target gene
Fmo3,P97501,14262,target gene
Dct,P29812,13190,target gene
Utrn,Q3TR59,-,target gene
Plagl2,Q9QZJ1,-,transcription factor
Klkb1,P26262,16621,target gene
Usp18,Q9WTV6,24110,target gene
Aamp,J3QN89,227290,target gene
C3,P01027,12266,target gene
Gpc4,P51655,14735,target gene
Pklr,E9Q509,18770,target gene
Mab21l2,Q8BPP1,23937,target gene
Nnat,Q61979,18111,target gene
Sin3b,Q62141,20467,transcription factor
Tns1,Q8C6V6,21961,target gene
Ikzf3,O08900,22780,transcription factor
Cxcl10,P17515,15945,target gene
Tardbp,Q921F2,230908,transcription factor
Vegfc,P97953,22341,target gene
Abcc4,E9Q467,239273,target gene
Stat1,P42225,-,transcription factor and target gene
Smarcd1,Q61466,83797,transcription factor
Il2rb,P16297,16185,target gene
Id4,P41139,15904,transcription factor and target gene
Klf10,O89091,21847,transcription factor
Spic,Q6P3D7,20728,transcription factor
Ywhae,P62259,22627,target gene
Dot1l,Q679P4,-,transcription factor
Rbpj,P31266,19664,transcription factor and target gene
Mcm3,P25206,17215,transcription factor and target gene
Cyp2e1,Q05421,13106,target gene
Pnn,O35691,18949,transcription factor
Hoxa2,P31245,15399,transcription factor and target gene
Batf3,Q9D275,381319,transcription factor
Dctn6,Q9WUB4,22428,target gene
Cald1,Q7TMN5,-,target gene
Jun,P05627,16476,transcription factor and target gene
Penk,P22005,18619,target gene
Xrcc1,Q60596,22594,target gene
Dmtf1,Q8CE22,23857,transcription factor and target gene
Tuft1,O08970,22156,target gene
Mmp2,P33434,17390,target gene
Bnip3,O55003,12176,target gene
Hgf,Q08048,15234,transcription factor and target gene
Igk,I6L978,-,target gene
Myh6,Q02566,17888,target gene
Ncoa4,Q3UM78,-,transcription factor
Prdm13,E9PZZ1,230025,transcription factor and target gene
Igh,Q99M22,-,target gene
Ptger2,Q62053,19217,target gene
Mast1,Q9R1L5,56527,target gene
Cyp3a11,Q64459,13112,target gene
Cd5l,Q9QWK4,11801,target gene
Acsbg1,Q99PU5,94180,target gene
Foxi1,Q922I5,14233,transcription factor
Mcts1,Q9DB27,68995,target gene
Meox1,P32442,17285,transcription factor and target gene
Gba,P17439,14466,target gene
Skiv2l,Q3TW36,108077,target gene
Pde4c,Q3UEI1,110385,target gene
Peg3,Q3URU2,18616,transcription factor and target gene
Spint1,Q9R097,20732,target gene
Utrn,Q61636,22288,target gene
Tns1,A0A087WS32,-,target gene
Ncoa3,A5D6Q2,17979,target gene
Abca3,Q8R420,27410,target gene
Smarca5,Q91ZW3,93762,transcription factor
Lrrc25,Q8K1T1,211228,target gene
Ncf1,Q09014,17969,target gene
Krt13,P08730,16663,target gene
-,Q52KC3,-,target gene
Krt5,Q922U2,110308,target gene
Tbxa2r,P30987,21390,target gene
Sox17,Q61473,20671,transcription factor and target gene
Pura,P42669,19290,transcription factor and target gene
Lipe,P54310,16890,target gene
Ung,P97931,22256,target gene
Eno2,P17183,13807,target gene
Zim1,Q6NZC6,22776,target gene
Cyp2b10,P12791,-,target gene
Klf7,Q99JB0,93691,transcription factor
Lrp5,Q91VN0,16973,target gene
Ncoa4,Q9CUF2,-,transcription factor
Ppp1r3b,Q8C767,244416,target gene
Slc9a2,Q3TM63,-,target gene
Slc2a2,P14246,20526,target gene
Setd7,Q8VHL1,73251,target gene
Cald1,F6T2Z7,-,target gene
Atp2a3,Q64518,53313,target gene
Wnt1,P04426,22408,transcription factor and target gene
Cfb,B8JJM5,14962,target gene
Slc22a1,O08966,20517,target gene
Saa3,P04918,20210,target gene
Foxo4,Q9WVH3,54601,transcription factor
Pdgfa,P20033,18590,target gene
Fgfr2,P21803,14183,target gene
Slc39a10,Q6P5F6,227059,target gene
Igh,Q99LC4,-,target gene
Csf1r,P09581,12978,target gene
Map4,P27546,17758,target gene
Nr3c2,Q8VII8,-,transcription factor
Pklr,Q3UEI4,18770,target gene
Prph2,P15499,19133,target gene
Fgf8,P37237,14179,target gene
Sox21,Q811W0,223227,transcription factor
Sdc1,P18828,20969,target gene
Mxd1,P50538,-,transcription factor and target gene
Tob1,Q61471,22057,transcription factor and target gene
Crabp1,P62965,12903,target gene
Cd5,P13379,12507,target gene
Hoxd3,P09027,15434,target gene
Mzf1,S4R1L6,109889,transcription factor
Syn2,Q64332,20965,target gene
Pfkfb3,Q9ESY2,-,target gene
Drgx,Q8BYH0,107751,target gene
Lmo7,A0T1J8,380928,transcription factor
Ptpn4,Q9WU22,19258,target gene
Hdac3,O88895,-,transcription factor and target gene
Gapdh,P16858,100042025;14433,target gene
Foxp2,P58463,114142,transcription factor
G6pc,P35576,14377,target gene
Pfkfb3,Q7TS91,170768,target gene
Casp8,O89110,12370,target gene
Mecom,P14404,14013,target gene
Irf9,Q61179,16391,transcription factor and target gene
Ins2,P01326,16334,target gene
Utrn,A0A1W2P8A5,-,target gene
Abcb1a,P21447,18671,target gene
Htatip2,Q9Z2G9,53415,transcription factor
Hey2,Q9QUS4,15214,transcription factor and target gene
Tns1,A0A087WP40,-,target gene
Abl2,Q4JIM5,-,target gene
Heca,Q3V1N5,380629,target gene
Zbtb14,Q08376,22666,target gene
Insl3,O09107,-,target gene
Suz12,Q80U70,52615,transcription factor and target gene
Slc27a5,Q4LDG0,26459,target gene
Mdc1,Q5PSV9,240087,target gene
Dntt,P09838,21673,target gene
Itgb2,P11835,16414,target gene
Dot1l,Q3TMS8,-,transcription factor
Lpar2,Q9JL06,-,target gene
Hspb1,P14602,15507,transcription factor and target gene
Pappa,Q8R4K8,18491,target gene
Dot1l,F7CVL0,-,transcription factor
Ing4,Q8C0D7,28019,transcription factor
Nqo1,Q64669,18104,target gene
Tle2,Q9WVB2,21886,transcription factor
Rbmx,Q9WV02,19655,transcription factor
Tax1bp3,Q9DBG9,76281,transcription factor
Cer1,O55233,12622,target gene
Mitf,Q08874,17342,transcription factor and target gene
Calm1,P0DP26,12313;12314;12315,target gene
Vezf1,Q9Z162,-,transcription factor
Dtx1,Q61010,14357,transcription factor and target gene
H19,Q61638,-,target gene
Csk,P41241,12988,target gene
Hmga2,P52927,15364,transcription factor and target gene
Pcsk9,Q80W65,100102,target gene
Irf7,P70434,54123,transcription factor and target gene
Rpl3,P27659,27367,target gene
Tns1,A0A087WR29,-,target gene
Igh,Q91WP5,-,target gene
Lama1,P19137,16772,target gene
Crygd,P04342,12967,target gene
Cbfa2t3,O54972,12398,transcription factor
Cyp3a41a,Q9JMA7,100041375;53973,target gene
Id3,P41133,15903,transcription factor and target gene
Lmo7,E9PYF4,380928,transcription factor
Fgf18,O89101,14172,target gene
Sp4,Q62445,-,transcription factor and target gene
Ren1,P06281,19701,target gene
Tnfrsf18,O35714,21936,target gene
B3gat1,Q9CW73,76898,target gene
Sell,P18337,20343,target gene
Hoxb1,P17919,15407,transcription factor and target gene
Ncoa4,Q8BSH1,27057,transcription factor
Cldn4,O35054,12740,target gene
Sp1,O89090,20683,transcription factor and target gene
Mcm8,Q9CWV1,66634,target gene
Abcc4,A0A1C9IC75,-,target gene
Col3a1,P08121,12825,target gene
Nf1,Q04690,18015,transcription factor and target gene
Tns1,A0A087WPC7,-,target gene
Pc,Q05920,-,target gene
Twist1,P26687,22160,transcription factor and target gene
Igk,A0A125T904,-,target gene
Nefl,P08551,18039,target gene
Galk1,Q9R0N0,14635,target gene
Hfe,P70387,15216,target gene
Wnt8b,Q9WUD6,-,target gene
Prl3d1,Q8BNL4,18775,target gene
Heph,Q9Z0Z4,15203,target gene
Ube2k,P61087,53323,transcription factor
Tfdp2,Q64163,-,target gene
Pou2af1,Q64693,18985,transcription factor and target gene
Man2b1,O09159,17159,target gene
Tnfrsf8,Q60846,21941,target gene
Hcrtr2,P58308,387285,target gene
Itga5,P11688,16402,target gene
St18,Q80TY4,240690,target gene
Sod3,O09164,20657,target gene
Bcl2l11,O54918,12125,target gene
Atxn7,Q8R4I1,246103,target gene
Zfp169,Q6PAM4,67911,target gene
Ggh,Q9Z0L8,14590,target gene
Tshz3,Q8CGV9,243931,transcription factor
Grem1,O70326,23892,target gene
Ndor1,A2AI05,78797,target gene
Dab2,P98078,13132,transcription factor and target gene
Crx,O54751,12951,transcription factor and target gene
Krt10,P02535,16661,target gene
Gnrh1,P13562,14714,transcription factor and target gene
Gtf2b,P62915,229906,transcription factor
Ccl2,P10148,20296,target gene
Fzd2,Q9JIP6,57265,target gene
Nme2,Q01768,18103,target gene
Cyp7a1,Q64505,13122,target gene
Sstr2,P30875,20606,target gene
Sfrp2,P97299,20319,target gene
S1pr5,Q91X56,94226,target gene
Hoxd13,P70217,15433,transcription factor
Cdc25c,P48967,12532,target gene
Chrna7,P49582,11441,target gene
Cited2,O35740,17684,transcription factor and target gene
Helt,Q7TS99,234219,target gene
Gja4,P28235,14612,target gene
Stk40,Q7TNL3,74178,target gene
Mchr1,Q8JZL2,207911,target gene
Foxh1,O88621,14106,transcription factor and target gene
Hnf1b,P27889,21410,transcription factor and target gene
Inha,Q04997,16322,target gene
Pou4f1,P17208,18996,transcription factor and target gene
Itch,Q8C863,16396,target gene
Nelfcd,Q922L6,57314,target gene
Aqp2,P56402,11827,target gene
Nr1h2,Q60644,22260,transcription factor and target gene
Tcf7l2,Q924A0,21416,transcription factor and target gene
Col11a1,Q61245,12814,target gene
Kcna5,Q61762,16493,target gene
Lipc,P27656,15450,target gene
Ccl12,Q62401,20293,target gene
Med6,Q921D4,69792,transcription factor
Hrc,G5E8J6,15464,target gene
Sost,Q99P68,74499,target gene
Nectin1,Q9JKF6,58235,target gene
Thrap3,Q569Z6,230753,transcription factor
Rcc1,Q8VE37,100088,target gene
Olfr808,Q8VGI8,258930,target gene
Fgl2,P12804,14190,target gene
Tfap2a,P34056,21418,transcription factor and target gene
Banp,Q8VBU8,53325,target gene
Ass1,P16460,11898,target gene
Creb3l1,Q9Z125,26427,transcription factor and target gene
Hist1h3b,P84228,15077;260423;319148;319149;319150;319151;319154;97114,target gene
Sf3a2,G3UVU2,20222,target gene
Sox18,P43680,20672,transcription factor
Scn3b,Q8BHK2,235281,target gene
Suv39h1,O54864,20937,target gene
Fes,P16879,14159,target gene
Slc19a2,Q9EQN9,116914,target gene
Tf,Q921I1,22041,target gene
Hoxa10,P31310,15395,transcription factor and target gene
Nr3c1,E9PUR6,14815,target gene
Rgs16,P97428,19734,target gene
Dach1,Q9QYB2,13134,transcription factor
Hmox2,O70252,15369,target gene
Hmga1,P17095,111241;15361,transcription factor and target gene
Wap,Q7M748,22373,target gene
Tspo,P50637,12257,target gene
Dhh,Q61488,13363,target gene
Slc10a2,P70172,20494,target gene
Abl1,P00520,11350,transcription factor and target gene
Cyp4a12b,A2A974,13118,target gene
Insm2,Q9JMC2,56856,target gene
Jazf1,Q80ZQ5,231986,transcription factor
Olfr1378,Q8VGH0,258912,target gene
Fabp2,P55050,14079,target gene
Skil,Q60665,20482,transcription factor and target gene
Akr1b1,P45376,11677,target gene
Amh,Q5EC55,11705,target gene
Foxa2,P35583,15376,transcription factor and target gene
Pfkfb3,A2AUP5,170768,target gene
Herpud1,Q9JJK5,64209,target gene
Hdac11,Q91WA3,232232,transcription factor
Slc12a3,P59158,20497,target gene
Aicda,Q9WVE0,11628,target gene
Abcg1,Q64343,11307,target gene
Pdgfrb,P05622,18596,target gene
Chga,P26339,12652,target gene
Nfic,P70255,18029,transcription factor
Il2ra,P01590,16184,target gene
Aldh1a7,O35945,26358,target gene
Pdgfb,P31240,18591,target gene
Nkd2,Q8VE28,72293,target gene
H2-Ab1,P14483,14961,target gene
Brca2,P97929,12190,transcription factor and target gene
Nell2,Q61220,54003,target gene
Cables1,Q9ESJ1,63955,target gene
Il12a,P43431,16159,target gene
Pde3b,Q61409,18576,target gene
Casp8ap2,Q9WUF3,26885,target gene
Bdkrb1,Q61125,12061,target gene
Zbtb38,Q3LR78,245007,transcription factor
Igk,I6L958,-,target gene
Lmna,P48678,16905,target gene
Fcer2,P20693,14128,target gene
Myh4,Q5SX39,17884,target gene
Tns1,A0A087WRZ8,-,target gene
Muc5ac,E9QAQ8,-,target gene
Ankrd1,Q9CR42,107765,transcription factor and target gene
Rgs4,O08899,19736,target gene
Nr2e1,Q64104,21907,transcription factor and target gene
Tbx1,P70323,21380,transcription factor and target gene
Rorc,P51450,19885,target gene
Zim1,Q9WVI0,-,target gene
Igh,Q6PJB2,-,target gene
Stat5b,P42232,20851,transcription factor
Thbs2,Q03350,21826,target gene
L1cam,P11627,-,target gene
Lgals3,P16110,-,target gene
Tnfrsf17,O88472,21935,target gene
Mgam,A0A0J9YVJ0,-,target gene
Rbpjl,O08674,19668,target gene
Ighm,P01872,-,target gene
Ppara,P23204,19013,transcription factor and target gene
Lcn5,A2AJB7,13863,target gene
Itga3,Q62470,16400,target gene
Fzd1,O70421,14362,target gene
Vhl,P40338,22346,transcription factor
Zhx1,P70121,22770,target gene
Hdc,P23738,15186,target gene
Tle5,P63002,14797,transcription factor
Brinp1,Q920P3,56710,target gene
Usp17le,Q7M764,-,target gene
Cdkn1b,P46414,12576,target gene
Mrtfa,Q8K4J6,223701,transcription factor
Cfb,B8JJM6,14962,target gene
Amh,P27106,-,target gene
Pygo2,Q3V4A4,-,transcription factor
Adipoq,Q60994,11450,target gene
Sh3gl1,Q62419,20405,target gene
Ivl,P48997,-,target gene
Mafb,P54841,16658,transcription factor and target gene
Nr1i2,O54915,18171,transcription factor and target gene
Tat,Q8QZR1,234724,target gene
Oas1g,Q05BJ7,-,target gene
Igh,Q8VEA0,-,target gene
Foxa3,P35584,15377,transcription factor
Pias1,O88907,56469,transcription factor
Ncoa4,E9PWU9,-,transcription factor
Casp9,Q8C3Q9,12371,target gene
Serpinb5,P70124,20724,target gene
Cldn2,O88552,12738,target gene
Ntn1,O09118,18208,target gene
Tpr,F6ZDS4,108989,target gene
Sla2,Q8R4L0,77799,transcription factor
Sox4,Q06831,20677,transcription factor and target gene
Pla2g6,P97819,53357,target gene
Kcnn3,P58391,140493,target gene
Hmgb2,P30681,97165,transcription factor and target gene
Myl9,Q9CQ19,98932,target gene
Pdpn,Q62011,14726,target gene
Igl,Q99M11,-,target gene
Acacb,E9Q4Z2,100705,target gene
Tesc,Q9JKL5,57816,target gene
Mrgbp,Q9DAT2,73247,target gene
Elavl1,P70372,15568,target gene
Cacna1h,O88427,-,target gene
Clec10a,P49300,17312,target gene
Slc19a1,P41438,20509,target gene
Fkbp8,O35465,14232,target gene
Agtr2,P35374,11609,target gene
Klf5,Q9Z0Z7,12224,transcription factor and target gene
Ttf2,Q5NC05,74044,transcription factor
Clock,O08785,12753,transcription factor and target gene
Cel,Q64285,12613,target gene
Ddc,O88533,13195,target gene
Lgals9,O08573,16859,target gene
Cxcr4,P70658,12767,target gene
Mbd1,Q9Z2E2,17190,transcription factor and target gene
Gdf10,P97737,14560,target gene
Svs6,Q9D268,20945,target gene
Cd47,Q61735,16423,target gene
Tnfaip3,Q60769,21929,transcription factor and target gene
Fpr1,P33766,14293,target gene
Hmgcl,P38060,15356,target gene
Ebf3,O08791,13593,target gene
Bcl2a1,Q07440,12044,target gene
Khdrbs1,Q60749,20218,transcription factor
Igh,Q6PF95,-,target gene
Nfatc2,Q60591,18019,transcription factor and target gene
Bin1,O08539,30948,target gene
Neurl1,Q923S6,18011,target gene
Foxf1,Q61080,15227,target gene
Tfcp2l1,Q3UNW5,81879,target gene
Fam162a,Q9D6U8,70186,target gene
Il23a,Q9EQ14,83430,target gene
Cdc6,O89033,23834,target gene
Fkbp3,Q62446,30795,target gene
Gtf2ird1,Q9JI57,57080,transcription factor
Bco1,Q9JJS6,63857,target gene
Vsx2,Q61412,12677,transcription factor and target gene
Mpv17l,Q99MS3,93734,target gene
Pou2f1,P25425,18986,transcription factor and target gene
Smad1,P70340,17125,transcription factor and target gene
Jak3,Q62137,16453,target gene
Lhx9,Q9WUH2,16876,target gene
Art1,Q60935,11870,target gene
Klf6,O08584,-,transcription factor and target gene
Tp53bp1,P70399,27223,transcription factor
Bcl2a1d,Q3TN22,-,target gene
Birc2,Q62210,11797,target gene
Pou1f1,Q00286,18736,transcription factor and target gene
Itga2b,Q9QUM0,16399,target gene
Nrp2,O35375,18187,target gene
Bmpr2,O35607,12168,target gene
Crygc,Q61597,12966,target gene
Abcc4,E9Q236,239273,target gene
Cxcl9,P18340,17329,target gene
Top3a,O70157,21975,target gene
Pdia4,P08003,12304,target gene
Etv5,Q9CXC9,104156,transcription factor
Pggt1b,Q8BUY9,225467,target gene
Ldhd,Q7TNG8,52815,target gene
Ldb1,P70662,16825,transcription factor and target gene
Mmp28,Q8BG29,118453,target gene
Nhlh2,Q64221,18072,transcription factor and target gene
Scx,Q64124,20289,transcription factor and target gene
Rapsn,P12672,19400,target gene
Cyp26a1,O55127,13082,target gene
Cdx4,Q07424,12592,transcription factor and target gene
Spi1,P17433,20375,transcription factor and target gene
Bcl2,P10417,12043,target gene
Zfpm1,O35615,22761,transcription factor
Il3,P01586,16187,target gene
Fxn,O35943,14297,target gene
Zeb2,Q9R0G7,24136,transcription factor and target gene
Tac4,Q99N14,93670,target gene
Enpep,P16406,13809,target gene
Bhlhe40,O35185,20893,transcription factor and target gene
Hdac4,Q6NZM9,208727,transcription factor and target gene
Msln,Q61468,56047,target gene
Id1,P20067,-,transcription factor and target gene
Ctsk,P55097,13038,target gene
Ppp1r16a,Q923M0,73062,target gene
Ly6a,P05533,110454,target gene
Zfp384,E9Q1A5,269800,transcription factor
Ifi202,Q9R002,100044068;26388,target gene
Dpf3,P58269,70127,target gene
Ccr7,P47774,12775,target gene
Ctse,P70269,13034,target gene
Nfatc2ip,O09130,18020,transcription factor
Ehf,O70273,13661,transcription factor
Nthl1,O35980,18207,target gene
Tal1,P22091,21349,transcription factor and target gene
Il6st,Q00560,16195,target gene
Aanat,O88816,11298,target gene
