Homo sapiens,ZWINT,O95229,11130,target gene
Homo sapiens,WHRN,Q9P202,25861,target gene
Homo sapiens,GALNT3,Q14435,2591,target gene
Homo sapiens,KIAA0513,O60268,9764,target gene
Homo sapiens,RAP1GAP2,Q684P5,23108,target gene
Homo sapiens,GOLPH3L,Q9H4A5,55204,target gene
Homo sapiens,CCDC65,Q8IXS2,85478,target gene
Homo sapiens,MICOS13,Q5XKP0,125988,target gene
Homo sapiens,PPP2CA,P67775,5515,target gene
Homo sapiens,DYNLRB2,Q8TF09,83657,target gene
Homo sapiens,EIF3L,Q9Y262,51386,target gene
Homo sapiens,GCNT2,Q8N0V5,2651,target gene
Homo sapiens,CTF1,Q16619,1489,target gene
Homo sapiens,RUFY1,Q96T51,80230,target gene
Homo sapiens,OSER1,Q9NX31,51526,target gene
Homo sapiens,NPHP3,Q7Z494,27031,target gene
Homo sapiens,ULBP1,Q9BZM6,80329,target gene
Homo sapiens,MCMDC2,Q4G0Z9,157777,target gene
Homo sapiens,MAGT1,Q9H0U3,84061,target gene
Homo sapiens,RPL12,P30050,6136,target gene
Homo sapiens,ABCD2,Q9UBJ2,225,target gene
Homo sapiens,C1orf94,Q6P1W5,84970,target gene
Homo sapiens,CENPW,Q5EE01,387103,target gene
Homo sapiens,CAV1,Q03135,857,target gene
Homo sapiens,WDR61,Q9GZS3,80349,target gene
Homo sapiens,CABCOCO1,Q8IVU9,219621,target gene
Homo sapiens,UGT1A3,P35503,54659,target gene
Homo sapiens,APEX1,P27695,328,transcription factor and target gene
Homo sapiens,ANG,P03950,283,target gene
Homo sapiens,SLC39A7,Q92504,7922,target gene
Homo sapiens,ARL2BP,Q9Y2Y0,23568,target gene
Homo sapiens,IL7,P13232,3574,target gene
Homo sapiens,GLOD4,Q9HC38,51031,target gene
Homo sapiens,CTNNB1,P35222,1499,transcription factor and target gene
Homo sapiens,UBE4B,O95155,10277,target gene
Homo sapiens,PPP1R12B,O60237,4660,target gene
Homo sapiens,MELTF,P08582,4241,target gene
Homo sapiens,UQCR10,Q9UDW1,29796,target gene
Homo sapiens,ACTRT2,Q8TDY3,140625,target gene
Homo sapiens,TIRAP,P58753,114609,transcription factor
Homo sapiens,ERRFI1,Q9UJM3,54206,target gene
Homo sapiens,C4orf47,A7E2U8,441054,target gene
Homo sapiens,THBS1,P07996,7057,target gene
Homo sapiens,MISP,Q8IVT2,126353,target gene
Homo sapiens,-,Q9GIY3,-,target gene
Homo sapiens,STAG3,Q9UJ98,10734,target gene
Homo sapiens,C3AR1,Q16581,719,target gene
Homo sapiens,KIAA1549L,Q6ZVL6,25758,target gene
Homo sapiens,N4BP3,O15049,23138,target gene
Homo sapiens,POLM,Q9NP87,27434,target gene
Homo sapiens,SYDE2,Q5VT97,84144,target gene
Homo sapiens,ORC5,O43913,5001,target gene
Homo sapiens,DAAM1,Q9Y4D1,23002,target gene
Homo sapiens,EEFSEC,P57772,60678,target gene
Homo sapiens,DEPDC1B,Q8WUY9,55789,target gene
Homo sapiens,SIAH2,O43255,6478,target gene
Homo sapiens,MS4A10,Q96PG2,341116,target gene
Homo sapiens,SIK3,Q9Y2K2,23387,target gene
Homo sapiens,NEUROG1,Q92886,4762,target gene
Homo sapiens,CSF3R,Q99062,1441,target gene
Homo sapiens,TNFRSF1B,P20333,7133,target gene
Homo sapiens,HS6ST2,Q96MM7,90161,target gene
Homo sapiens,ATP9B,O43861,374868,target gene
Homo sapiens,C1orf216,Q8TAB5,127703,target gene
Homo sapiens,AJUBA,Q96IF1,84962,target gene
Homo sapiens,NFIA,Q12857,4774,transcription factor and target gene
Homo sapiens,RCOR1,Q9UKL0,23186,target gene
Homo sapiens,-,P30479,-,target gene
Homo sapiens,CTSG,P08311,1511,target gene
Homo sapiens,ESAM,Q96AP7,90952,target gene
Homo sapiens,CCN3,P48745,4856,target gene
Homo sapiens,CEP41,Q9BYV8,95681,target gene
Homo sapiens,CPSF2,Q9P2I0,53981,target gene
Homo sapiens,NUCB1,Q02818,4924,target gene
Homo sapiens,KCND3,Q9UK17,3752,target gene
Homo sapiens,GRN,P28799,2896,target gene
Homo sapiens,ZNF426,Q9BUY5,79088,target gene
Homo sapiens,YWHAZ,P63104,7534,target gene
Homo sapiens,TTC39A,Q5SRH9,22996,target gene
Homo sapiens,ZDHHC18,Q9NUE0,84243,target gene
Homo sapiens,RIOK2,Q9BVS4,55781,target gene
Homo sapiens,PIK3C2B,O00750,5287,target gene
Homo sapiens,TAF1L,Q8IZX4,138474,target gene
Homo sapiens,STOML1,Q9UBI4,9399,target gene
Homo sapiens,MOSPD1,Q9UJG1,56180,target gene
Homo sapiens,RTP1,P59025,132112,target gene
Homo sapiens,IL4,P05112,3565,target gene
Homo sapiens,C20orf85,Q9H1P6,128602,target gene
Homo sapiens,CHN1,P15882,1123,target gene
Homo sapiens,LBH,Q53QV2,81606,target gene
Homo sapiens,PIK3R6,Q5UE93,146850,target gene
Homo sapiens,COLGALT2,Q8IYK4,23127,target gene
Homo sapiens,PDK3,Q15120,5165,target gene
Homo sapiens,RASSF6,Q6ZTQ3,166824,target gene
Homo sapiens,CSNK2A2,P19784,1459,target gene
Homo sapiens,FBF1,Q8TES7,85302,target gene
Homo sapiens,IL15,P40933,3600,target gene
Homo sapiens,ASH2L,Q9UBL3,9070,target gene
Homo sapiens,VCL,P18206,7414,target gene
Homo sapiens,CKS2,P33552,1164,target gene
Homo sapiens,NME6,O75414,10201,target gene
Homo sapiens,IER2,Q9BTL4,9592,target gene
Homo sapiens,CHEK2,O96017,11200,target gene
Homo sapiens,CDCA7L,Q96GN5,55536,transcription factor and target gene
Homo sapiens,C1orf52,Q8N6N3,148423,target gene
Homo sapiens,TNXB,P22105,7148,target gene
Homo sapiens,ACAD10,Q6JQN1,80724,target gene
Homo sapiens,TNFAIP8L1,Q8WVP5,126282,target gene
Homo sapiens,PLEKHA8,Q96JA3,84725,target gene
Homo sapiens,CIRBP,Q14011,1153,target gene
Homo sapiens,RABGAP1,Q9Y3P9,23637,target gene
Homo sapiens,GAB1,Q13480,2549,target gene
Homo sapiens,TNFRSF1A,P19438,7132,target gene
Homo sapiens,MRPL28,Q13084,10573,target gene
Homo sapiens,ERI1,Q8IV48,90459,target gene
Homo sapiens,THOC2,Q8NI27,57187,target gene
Homo sapiens,UPP2,O95045,151531,target gene
Homo sapiens,HCFC1,P51610,3054,transcription factor and target gene
Homo sapiens,FURIN,P09958,5045,target gene
Homo sapiens,ADGRD1,Q6QNK2,283383,target gene
Homo sapiens,NYAP2,Q9P242,57624,target gene
Homo sapiens,KXD1,Q9BQD3,79036,target gene
Homo sapiens,CDK11A,Q9UQ88,728642,target gene
Homo sapiens,RPS6,P62753,6194,target gene
Homo sapiens,TMEM170A,Q8WVE7,124491,target gene
Homo sapiens,MARCHF7,Q9H992,64844,target gene
Homo sapiens,TBL3,Q12788,10607,target gene
Homo sapiens,SRI,P30626,6717,target gene
Homo sapiens,SALL1,Q9NSC2,6299,target gene
Homo sapiens,AFAP1L1,Q8TED9,134265,target gene
Homo sapiens,ABCB8,Q9NUT2,11194,target gene
Homo sapiens,TDP2,O95551,51567,target gene
Homo sapiens,ERH,P84090,2079,target gene
Homo sapiens,RBM5,P52756,10181,target gene
Homo sapiens,RBM15,Q96T37,64783,target gene
Homo sapiens,DFFA,O00273,1676,target gene
Homo sapiens,CAMSAP2,Q08AD1,23271,target gene
Homo sapiens,LZTS1,Q9Y250,11178,target gene
Homo sapiens,DHX38,Q92620,9785,target gene
Homo sapiens,SOWAHB,A6NEL2,345079,target gene
Homo sapiens,CHRNB4,P30926,1143,target gene
Homo sapiens,HBA2,U6A3P2,-,target gene
Homo sapiens,PLEK2,Q9NYT0,26499,target gene
Homo sapiens,FZD2,Q14332,2535,target gene
Homo sapiens,CAPNS1,P04632,826,target gene
Homo sapiens,FMN2,Q9NZ56,56776,target gene
Homo sapiens,LTBP1,Q14766,4052,target gene
Homo sapiens,ATP13A2,Q9NQ11,23400,target gene
Homo sapiens,POMP,Q9Y244,51371,target gene
Homo sapiens,CFAP74,Q9C0B2,85452,target gene
Homo sapiens,PLCL2,Q9UPR0,23228,target gene
Homo sapiens,NSUN4,Q96CB9,387338,target gene
Homo sapiens,HNRNPA3,P51991,220988,target gene
Homo sapiens,WWTR1,Q9GZV5,25937,transcription factor and target gene
Homo sapiens,ZDHHC21,Q8IVQ6,340481,target gene
Homo sapiens,TMEM106A,Q96A25,113277,target gene
Homo sapiens,TMTC1,Q8IUR5,83857,target gene
Homo sapiens,PIGB,Q92521,9488,target gene
Homo sapiens,ARHGEF2,Q92974,9181,target gene
Homo sapiens,POLE3,Q9NRF9,54107,target gene
Homo sapiens,FASTKD5,Q7L8L6,60493,target gene
Homo sapiens,SMS,P52788,6611,target gene
Homo sapiens,TTF1,Q15361,7270,target gene
Homo sapiens,SOX12,O15370,6666,target gene
Homo sapiens,FRA10AC1,Q70Z53,118924,target gene
Homo sapiens,NUDC,Q9Y266,10726,target gene
Homo sapiens,ZNF782,Q6ZMW2,158431,target gene
Homo sapiens,TTC7B,Q86TV6,145567,target gene
Homo sapiens,TXNRD1,Q16881,7296,target gene
Homo sapiens,-,P30443,-,target gene
Homo sapiens,TRAF3IP3,Q9Y228,80342,target gene
Homo sapiens,N6AMT1,Q9Y5N5,29104,target gene
Homo sapiens,MT1G,P13640,4495,target gene
Homo sapiens,SLC12A6,Q9UHW9,9990,target gene
Homo sapiens,WFDC12,Q8WWY7,128488,target gene
Homo sapiens,LILRB1,Q8NHL6,10859,target gene
Homo sapiens,PRTFDC1,Q9NRG1,56952,target gene
Homo sapiens,DCTN6,O00399,10671,target gene
Homo sapiens,PIK3CA,P42336,5290,target gene
Homo sapiens,CORO1C,Q9ULV4,23603,target gene
Homo sapiens,CBFA2T2,O43439,9139,target gene
Homo sapiens,PGLYRP2,Q96PD5,114770,target gene
Homo sapiens,PRPS1,P60891,5631,target gene
Homo sapiens,GPR146,Q96CH1,115330,target gene
Homo sapiens,ZNF616,Q08AN1,90317,target gene
Homo sapiens,CA8,P35219,767,target gene
Homo sapiens,PCTP,Q9UKL6,58488,target gene
Homo sapiens,CABIN1,Q9Y6J0,23523,target gene
Homo sapiens,TBPL1,P62380,9519,transcription factor and target gene
Homo sapiens,HMGN2,P05204,3151,target gene
Homo sapiens,KRT31,Q15323,3881,target gene
